"POS","ID","PosScore","NegScore","SynsetTerms"
"a",141818,0,0,"tree-living arboreous arboreal"
"a",141947,0,0.625,"nonarboreal"
"a",142040,0,0.125,"sandy sandlike arenaceous"
"a",142270,0,0.125,"clayey argillaceous"
"a",142407,0.25,0.125,"armed"
"a",142622,0,0,"weaponed equipped"
"a",142704,0,0,"light-armed"
"a",142825,0,0,"militarized militarised"
"a",142917,0,0.5,"unarmed"
"a",143201,0.125,0,"barehanded"
"a",143294,0.125,0,"clean6"
"a",143376,0,0.125,"defenseless defenceless"
"a",143516,0,0,"weaponless"
"a",143589,0,0.125,"armoured armored"
"a",143854,0,0.375,"steel-plated armour-plated armour-clad armor-plated armor-clad"
"a",144020,0,0.5,"bony-plated"
"a",144102,0.375,0.25,"bulletproof"
"a",144244,0,0,"lightly_armoured lightly_armored"
"a",144408,0,0,"mail-cheeked"
"a",144510,0,0.125,"mailed mail-clad"
"a",144598,0,0,"scaled"
"a",144728,0,0,"unarmoured unarmored"
"a",144877,0,0.125,"armed"
"a",145083,0,0.375,"thorny spiny setose setaceous prickly burry burred bristly bristled briery briary barbellate barbed"
"a",145628,0.25,0.25,"bristlelike"
"a",145706,0,0.125,"brushlike"
"a",145805,0.25,0.25,"thistlelike"
"a",145883,0,0.25,"taloned clawed"
"a",145995,0,0.625,"unarmed"
"a",146128,0.125,0.375,"thornless spineless"
"a",146210,0,0,"armed"
"a",146430,0,0.125,"armlike"
"a",146501,0,0,"brachiate"
"a",146609,0,0,"long-armed"
"a",146693,0,0,"one-armed"
"a",146786,0,0,"armless"
"a",146883,0,0.125,"armoured armored"
"a",147052,0,0.125,"bone-covered"
"a",147160,0,0,"scaly scaley scaled"
"a",147397,0,0,"silver-scaled"
"a",147528,0,0.125,"unarmoured unarmored"
"a",147659,0,0.625,"scaleless"
"a",147734,0.625,0,"artful"
"a",148078,0.625,0.125,"wily tricky tricksy sly slick knavish guileful foxy dodgy cunning crafty"
"a",148642,0.625,0,"precious cute"
"a",148852,0.125,0,"scheming designing"
"a",149120,0.625,0,"deep5"
"a",149262,0.625,0,"elusive"
"a",149461,0.25,0,"manipulative"
"a",149686,0.125,0.25,"pawky"
"a",149861,0.25,0.625,"artless"
"a",150055,0.25,0.375,"careless"
"a",150202,0.125,0.5,"articulate"
"a",150505,0.375,0.125,"smooth-spoken silver-tongued silver fluent facile eloquent"
"a",150835,0.5,0,"speech-endowed"
"a",150936,0,0,"well-spoken"
"a",151105,0,0.625,"unarticulate inarticulate"
"a",151530,0,0.75,"aphasic"
"a",151661,0,0.75,"voiceless aphonic"
"a",151855,0,0,"silent mute dumb"
"a",152004,0,0,"dumb"
"a",152104,0.125,0.5,"tongue-tied incoherent"
"a",152285,0.25,0.5,"wordless unspoken tongueless mute"
"a",152629,0,0.625,"speechless dumb"
"a",152784,0,0.5,"unarticulated"
"a",152896,0.5,0,"speaking"
"a",153083,0,0.25,"tongued"
"a",153239,0,0.5,"walk-on nonspeaking"
"a",153410,0,0.625,"articulated articulate"
"a",153545,0,0,"jointed"
"a",153652,0,0.625,"unarticulated"
"a",153789,0,0.5,"unjointed"
"a",153898,0,0.75,"ashamed"
"a",154163,0,0.5,"shamed dishonored disgraced discredited"
"a",154270,0,0.5,"mortified humiliated embarrassed"
"a",154583,0.5,0.25,"shamefaced shamed hangdog guilty"
"a",154837,0.5,0.25,"sheepish shamefaced"
"a",154965,0.25,0.25,"unashamed"
"a",155144,0.75,0.125,"insolent brazen-faced brazen brassy bodacious barefaced bald-faced audacious"
"a",155720,0.125,0.625,"unblushing shameless"
"a",155886,0,0.375,"unembarrassed unabashed"
"a",156101,0.625,0.25,"self-assertive self-asserting assertive"
"a",156440,0.5,0.25,"cocky"
"a",156575,0.25,0,"forceful emphatic"
"a",156839,0.625,0,"unassertive"
"a",157080,0.25,0.375,"nonassertive"
"a",157268,0.125,0.25,"self-effacing retiring reticent"
"a",157389,0,0.625,"associatory associative"
"a",157659,0.625,0,"associable"
"a",157849,0,0.125,"nonassociative"
"a",157925,0.125,0.125,"committed attached"
"a",158110,0.25,0,"betrothed bespoken"
"a",158238,0,0,"intended"
"a",158332,0,0,"involved"
"a",158407,0,0.75,"uncommitted unattached"
"a",158546,0,0.625,"unpromised unpledged unengaged"
"a",158701,0.125,0,"affixed"
"a",158864,0,0,"appendant"
"a",158961,0,0,"basifixed"
"a",159106,0,0,"pasted glued"
"a",159267,0,0,"mounted"
"a",159381,0,0.25,"unaffixed loose"
"a",159498,0,0.125,"stalkless sessile"
"a",159735,0,0.125,"stalked pedunculate"
"a",159975,0,0.625,"sessile"
"a",160144,0,0,"vagile"
"a",160288,0,0.125,"unattached free-swimming"
"a",160425,0,0,"attached"
"a",160573,0,0,"detached"
"a",160768,0,0.5,"separate freestanding"
"a",160957,0,0,"semidetached"
"a",161065,0,0,"stuck"
"a",161170,0,0,"cragfast"
"a",161276,0.5,0.25,"unstuck"
"a",161431,0.5,0,"attachable"
"a",161684,0.5,0,"bondable bindable"
"a",161878,0.125,0,"clip-on"
"a",161993,0,0,"tie-on"
"a",162083,0.25,0,"detachable"
"a",162248,0.625,0,"clastic"
"a",162386,0.625,0,"wary"
"a",162661,0.375,0,"upon_one's_guard on_your_guard on_one's_guard on_guard"
"a",162863,0.375,0.125,"shy"
"a",162990,0.125,0.625,"unwary"
"a",163315,0.5,0.125,"gullible"
"a",163480,0,0.25,"unguarded"
"a",163592,0.25,0,"attentive"
"a",163948,0.25,0.125,"wrapped intent enwrapped engrossed captive absorbed"
"a",164308,0.5,0,"heedful advertent"
"a",164462,0.5,0,"observant"
"a",164598,0.125,0.625,"oversolicitous"
"a",164681,0.375,0.125,"solicitous"
"a",164863,0.25,0.375,"inattentive"
"a",165171,0.375,0.125,"scatty abstracted absentminded absent"
"a",165458,0,0.25,"distrait distracted"
"a",165585,0.25,0.25,"woolgathering moony dreamy"
"a",165766,0.25,0.375,"yawning oscitant drowsy"
"a",165943,0.375,0,"oblivious forgetful"
"a",166146,0.875,0,"attractive"
"a",166753,0.5,0,"fascinating entrancing enthralling enchanting captivating bewitching"
"a",167077,0.5,0,"magnetic charismatic"
"a",167278,0.5,0,"cute cunning"
"a",167520,0.5,0,"dinky"
"a",167671,0.875,0,"piquant engaging"
"a",167829,0.625,0,"winning taking fetching"
"a",168039,0,0.375,"showy glossy"
"a",168188,0.375,0,"spellbinding mesmerizing mesmeric hypnotic"
"a",168551,0.625,0.125,"irresistible"
"a",168694,0.625,0,"personable"
"a",168820,0.5,0,"photogenic"
"a",168910,0.5,0,"prepossessing"
"a",169056,0.625,0,"winsome"
"a",169164,0.5,0.25,"unattractive"
"a",169432,0.375,0.25,"plain homely"
"a",169692,0.125,0.25,"subfusc"
"a",169826,0,0.125,"unpresentable unprepossessing"
"a",169955,0,0,"attractive"
"a",170156,0.5,0,"repulsive"
"a",170358,0.25,0,"appealing"
"a",170717,0.25,0,"catchy attention-getting"
"a",170847,0.375,0,"attractive"
"a",171044,0.125,0.625,"unappealing"
"a",171292,0.25,0.5,"off-putting"
"a",171447,0.375,0,"unattractive"
"a",171590,0.625,0,"attributable"
"a",171872,0,0.25,"referable imputable due ascribable"
"a",172172,0,0,"credited"
"a",172308,0,0,"traceable"
"a",172452,0.125,0.25,"unattributable unascribable"
"a",172562,0,0,"prenominal attributive"
"a",172774,0,0,"attributive_genitive"
"a",172993,0,0,"predicative"
"a",173220,0,0,"pregnant"
"a",173391,0,0,"with_child large heavy7 great gravid expectant enceinte big3"
"a",173694,0,0.125,"nonpregnant"
"a",173764,0.375,0,"hearable audible"
"a",174056,0,0,"clunky"
"a",174150,0,0,"sonic"
"a",174243,0,0,"sounding"
"a",174379,0.125,0.5,"unhearable inaudible"
"a",174719,0.125,0,"voiceless breathed"
"a",174879,0.375,0,"infrasonic"
"a",174983,0,0,"silent"
"a",175123,0,0.625,"unsounded silent"
"a",175300,0.375,0,"ultrasonic supersonic"
"a",175435,0.25,0,"unheard"
"a",175528,0,0,"transonic sonic"
"a",175719,0,0,"subsonic"
"a",175887,0,0,"supersonic"
"a",176150,0.625,0,"auspicious"
"a",176387,0,0.375,"promising hopeful bright0"
"a",176676,0.75,0,"rosy fortunate"
"a",176838,0.111,0.889,"unfortunate inauspicious"
"a",176991,0.125,0.5,"unpromising"
"a",177186,0.5,0,"propitious"
"a",177547,0.75,0,"prosperous lucky golden favourable favorable"
"a",177834,0.375,0,"gracious"
"a",177963,0,0.625,"unpropitious"
"a",178126,0.25,0.75,"ominous inauspicious ill"
"a",178464,0.125,0.875,"thunderous"
"a",178575,0,0.375,"authorized authorised"
"a",178811,0,0,"licensed licenced commissioned accredited"
"a",179035,0,0,"sanctioned approved"
"a",179190,0.125,0.125,"glorified canonized canonised"
"a",179315,0,0,"sceptred sceptered empowered"
"a",179486,0,0.875,"unauthorized unauthorised"
"a",179676,0,0,"self-appointed"
"a",179815,0,0.25,"unlicensed unlicenced unaccredited"
"a",179925,0,0,"constitutional"
"a",180211,0,0.75,"unconstitutional"
"a",180359,0,0,"autochthonous"
"a",180496,0,0,"allochthonous"
"a",180655,0,0,"homoecious autoecious"
"a",180835,0,0,"heteroecious"
"a",181030,0,0,"autogenous autogenic"
"a",181162,0,0,"self-produced self-generated"
"a",181264,0,0.625,"self-induced"
"a",181373,0,0,"heterogenous heterogeneous"
"a",181476,0,0,"automatic"
"a",181904,0.375,0,"semiautomatic self-loading autoloading"
"a",182086,0,0,"machine-driven machine-controlled automated"
"a",182225,0,0,"self-regulating self-moving self-activating self-acting"
"a",182418,0,0,"self-locking"
"a",182510,0,0,"self-winding"
"a",182639,0,0,"semiautomatic"
"a",182718,0.5,0,"smart"
"a",182843,0.125,0.375,"manual"
"a",182961,0,0,"non-automatic hand-operated"
"a",183053,0.375,0,"available"
"a",183675,0.125,0,"accessible"
"a",183832,0.625,0,"acquirable"
"a",183932,0.625,0,"addressable"
"a",184075,0.125,0,"easy1"
"a",184229,0.125,0,"forthcoming"
"a",184363,0.625,0,"procurable obtainable gettable getable"
"a",184543,0,0,"in_stock"
"a",184676,0.25,0,"lendable"
"a",184792,0.375,0,"visible"
"a",185020,0.375,0,"on_hand"
"a",185160,0,0,"on_tap"
"a",185363,0,0,"on_tap"
"a",185509,0,0.5,"open"
"a",185607,0,0,"purchasable for_sale"
"a",185759,0,0,"ready"
"a",185921,0.375,0.5,"unavailable"
"a",186193,0,0.625,"untouchable unprocurable unobtainable inaccessible"
"a",186490,0,0.625,"out_of_stock"
"a",186616,0.125,0.5,"awake"
"a",186925,0,0,"up astir"
"a",187049,0,0,"awakened"
"a",187176,0,0.625,"watchful sleepless insomniac"
"a",187443,0.125,0.375,"wide-awake unsleeping"
"a",187590,0.25,0.25,"waking wakeful"
"a",187736,0,0,"asleep"
"a",188058,0,0,"at_rest"
"a",188155,0,0,"torpid hibernating dormant"
"a",188436,0,0,"drowsy drowsing dozy"
"a",188738,0,0.125,"sound_asleep fast_asleep"
"a",188917,0,0,"hypnoid"
"a",189017,0,0,"sleepyheaded sleepy-eyed sleepy"
"a",189253,0.5,0.125,"somnolent slumbrous slumbery slumberous"
"a",189511,0,0.25,"unawakened"
"a",189580,0.125,0.25,"astringent"
"a",189833,0.125,0.375,"styptic hemostatic"
"a",190023,0,0.375,"nonastringent"
"a",190115,0.5,0,"cognizant cognisant aware"
"a",190653,0.625,0,"awake alive alert"
"a",190960,0.625,0,"conscious"
"a",191265,0.625,0,"sensible"
"a",191603,0,0.25,"unaware incognizant"
"a",192026,0.125,0.25,"unmindful oblivious"
"a",192332,0,0.75,"unconscious"
"a",192523,0,0.625,"unsuspecting"
"a",192756,0.375,0,"witting"
"a",192880,0,0.625,"unwitting"
"a",193015,0,0.5,"alarming"
"a",193367,0,0.5,"dismaying appalling"
"a",193480,0,0.625,"ugly horrifying horrible frightful atrocious"
"a",193799,0,0.625,"terrible horrific horrendous frightening fearsome fearful dreadful dreaded dread direful dire awful"
"a",194357,0,0.75,"threatening sinister ominous minatory minacious menacing forbidding baleful"
"a",194817,0.25,0.625,"nightmarish hair-raising bloodcurdling"
"a",194924,0,0.75,"shuddery shivery scary scarey chilling"
"a",195191,0,0.5,"creepy-crawly creepy"
"a",195383,0.625,0,"unnerving redoubtable formidable"
"a",195684,0.25,0.625,"sick macabre gruesome grisly grim ghastly"
"a",196122,0,0.25,"hairy"
"a",196233,0,0.25,"petrifying"
"a",196312,0.25,0.125,"stupefying"
"a",196449,0,0.625,"terrifying terrific"
"a",196560,0.25,0.25,"unalarming"
"a",196664,0,0,"anemophilous"
"a",196799,0,0,"entomophilous"
"a",196934,0.5,0,"reassuring"
"a",197151,0.375,0.125,"soothing assuasive"
"a",197247,0.5,0,"assuring"
"a",197319,0.5,0.5,"consoling consolatory comforting"
"a",197447,0.25,0.5,"worrisome unreassuring"
"a",197576,0,0,"back"
"a",197773,0,0,"rearmost hindmost hindermost backmost"
"a",197891,0,0,"rearward rear"
"a",198147,0,0,"front"
"a",198383,0,0,"in_advance advanced advance"
"a",198610,0,0,"frontmost foremost"
"a",198757,0,0,"head-on frontal"
"a",198904,0.375,0,"leading"
"a",199114,0,0,"guiding directive directional directing"
"a",199463,0,0,"guiding"
"a",199569,0,0,"following"
"a",199811,0,0,"pursuing"
"a",200026,0,0,"backed"
"a",200258,0,0.125,"hardcover hardbound hardbacked hardback"
"a",200431,0.125,0,"high-backed"
"a",200529,0,0.125,"low-backed"
"a",200603,0,0,"razorback razor-backed"
"a",200760,0,0.125,"spiny-backed"
"a",200854,0,0,"stiff-backed"
"a",200979,0,0,"straight-backed"
"a",201130,0,0.25,"backless"
"a",201259,0,0,"low-cut"
"a",201354,0,0,"backward"
"a",201722,0,0,"sweptback backswept"
"a",201802,0,0,"retroflex cacuminal"
"a",201961,0,0,"transposed reversed converse"
"a",202095,0.125,0,"reverse inverse"
"a",202250,0,0,"reverse rearward"
"a",202411,0,0,"receding"
"a",202508,0,0,"self-referent reflexive"
"a",202677,0,0,"regardant"
"a",202772,0,0,"retracted"
"a",202875,0,0.5,"retrograde retral"
"a",203030,0,0,"retroflexed retroflex"
"a",203123,0.375,0.375,"reversive returning"
"a",203237,0,0,"forward"
"a",203495,0,0,"guardant gardant full-face"
"a",203614,0.125,0,"headlong headfirst"
"a",203774,0,0,"forward"
"a",203917,0,0.125,"reverse"
"a",204077,0.5,0,"backward"
"a",204249,0.25,0,"blate bashful"
"a",204491,0.25,0.25,"forward"
"a",204779,0,0.5,"nervy cheeky brash"
"a",205033,0,0.5,"self-assertive bumptious"
"a",205150,0,0.125,"overfamiliar"
"a",205295,0,0.125,"wise smart saucy sassy overbold impudent impertinent fresh2"
"a",205696,0,0.5,"presumptuous assumptive assuming"
"a",206003,0,0,"balconied"
"a",206127,0,0.5,"unbalconied"
"a",206205,0,0,"barrelled barreled"
"a",206317,0,0.75,"unbarrelled unbarreled"
"a",206403,0.25,0.25,"beaked"
"a",206627,0,0.25,"beaklike"
"a",206750,0,0,"billed"
"a",206900,0.125,0.25,"duckbill duck-billed"
"a",207034,0,0,"rostrate"
"a",207133,0,0,"short-billed short-beaked"
"a",207226,0.25,0,"stout-billed"
"a",207305,0,0,"straight-billed"
"a",207389,0,0,"thick-billed"
"a",207467,0,0.625,"beakless"
"a",207547,0,0,"bedded"
"a",207706,0.125,0,"double-bedded"
"a",207809,0,0,"single-bedded"
"a",207887,0,0,"twin-bedded"
"a",207961,0,0.5,"bedless"
"a",208052,0,0,"beneficed"
"a",208150,0,0.625,"unbeneficed"
"a",208229,0,0,"stratified bedded"
"a",208447,0,0,"foliated foliate foliaceous"
"a",208613,0,0,"laminar laminal"
"a",208749,0,0,"superimposed layered"
"a",208872,0,0.125,"sheetlike"
"a",208946,0,0.75,"unstratified"
"a",209079,0,0.5,"ferny ferned"
"a",209253,0.125,0.375,"braky"
"a",209390,0.25,0,"ferny fernlike"
"a",209550,0.375,0,"fernless"
"a",209620,0,0,"grassy"
"a",209781,0,0.25,"grass-covered"
"a",209916,0,0,"grasslike"
"a",209988,0,0.25,"sedgelike rushlike"
"a",210079,0,0.25,"sedgy"
"a",210212,0,0.25,"grassless"
"a",210281,0,0,"gusseted"
"a",210371,0,0.5,"ungusseted"
"a",210446,0,0.5,"hairless"
"a",210848,0,0.125,"bald-pated bald-headed bald"
"a",211026,0,0.125,"balding"
"a",211092,0.125,0.125,"smooth-faced beardless"
"a",211221,0,0,"depilatory"
"a",211370,0.125,0.375,"depilous"
"a",211444,0.125,0.375,"glabrescent"
"a",211564,0.125,0.375,"glabrous"
"a",211735,0,0,"naked-muzzled"
"a",211827,0,0,"naked-tailed"
"a",211916,0,0,"nonhairy"
"a",212057,0,0,"tonsured"
"a",212173,0,0.25,"hirsute hairy haired"
"a",212949,0.125,0.25,"hoary canescent"
"a",213071,0.25,0.5,"coarse-haired coarse-furred"
"a",213172,0,0,"comose comate comal"
"a",213387,0,0,"curly-haired curly-coated"
"a",213516,0,0.375,"dark-haired dark-coated"
"a",213610,0,0.375,"sericeous pubescent puberulent downy"
"a",213814,0,0,"floccose"
"a",213933,0,0.25,"furlike"
"a",214001,0,0,"furry furred"
"a",214165,0.125,0,"fuzzy fuzzed"
"a",214323,0,0,"glossy-haired glossy-furred glossy-coated"
"a",214461,0,0,"hispid"
"a",214640,0,0.125,"woolly lanate"
"a",214812,0,0,"long-haired"
"a",214907,0,0.25,"pappose"
"a",215087,0,0.25,"pilous pilose pilary"
"a",215257,0,0,"rough-haired"
"a",215344,0,0,"shock-headed"
"a",215468,0,0,"short-haired"
"a",215564,0,0,"silky-haired"
"a",215654,0,0,"silver-haired"
"a",215745,0,0.75,"smooth-haired"
"a",215834,0,0,"snake-haired"
"a",215929,0.25,0,"soft-haired"
"a",216003,0.25,0,"stiff-haired"
"a",216079,0.375,0,"thick-haired"
"a",216155,0,0,"tomentous tomentose"
"a",216308,0.125,0,"velvety-haired velvety-furred"
"a",216420,0,0,"wiry-coated wire-haired"
"a",216560,0,0,"wiry"
"a",216668,0,0.125,"wooly-haired wooly woolly-haired woolly"
"a",216858,0,0,"awny awned"
"a",217075,0,0,"bearded"
"a",217183,0,0.25,"awnless"
"a",217297,0,0,"bearing"
"a",217428,0.625,0,"supporting load-bearing"
"a",217563,0,0,"nonbearing"
"a",217728,0.75,0,"beautiful"
"a",218305,0.125,0,"beauteous"
"a",218440,0.75,0,"sightly fair comely bonny bonnie"
"a",218673,0.5,0,"dishy"
"a",218837,0.5,0.125,"exquisite"
"a",218950,0.625,0,"well-favoured well-favored handsome good-looking fine-looking better-looking"
"a",219389,0.625,0.125,"splendiferous splendid resplendent glorious"
"a",219705,0.75,0,"gorgeous"
"a",219809,0.625,0,"lovely"
"a",219924,0.75,0,"picturesque"
"a",220082,0.875,0.125,"pretty"
"a",220241,0.5,0,"pretty-pretty"
"a",220341,0.5,0.125,"pulchritudinous"
"a",220502,0.75,0,"ravishing"
"a",220600,0.25,0,"scenic"
"a",220739,0.75,0,"stunning"
"a",220956,0,0.375,"ugly"
"a",221318,0.25,0.375,"disfigured"
"a",221469,0,0,"evil-looking"
"a",221553,0,0.75,"fugly"
"a",221627,0.125,0.375,"monstrous grotesque"
"a",221934,0.25,0.625,"repulsive hideous"
"a",222147,0,0,"ill-favoured ill-favored"
"a",222272,0.125,0.625,"scrofulous"
"a",222449,0.375,0.625,"unpicturesque unlovely"
"a",222543,0,0.625,"unsightly"
"a",222662,0,0.375,"bellied"
"a",222775,0,0,"great_bellied big-bellied"
"a",222873,0.125,0.25,"flat-bellied bellyless"
"a",222969,0,0,"banded"
"a",223119,0,0.75,"unbanded"
"a",223220,0,0,"belted"
"a",223375,0.25,0.125,"banded"
"a",223504,0,0,"belt-fed"
"a",223582,0.25,0.125,"beltlike belt-like"
"a",223683,0.125,0.25,"unbelted beltless"
"a",223802,0.75,0,"beneficent"
"a",224031,0.75,0,"benefic"
"a",224166,0,0.75,"maleficent"
"a",224366,0,0.625,"baneful baleful"
"a",224515,0.375,0.25,"malign malevolent malefic evil"
"a",224731,0.25,0.625,"malicious"
"a",225099,0.375,0.625,"vindictive spiteful despiteful"
"a",225408,0.625,0.25,"leering"
"a",225564,0,0.875,"malevolent"
"a",225821,0.125,0.5,"beady-eyed"
"a",225912,0.125,0.75,"catty cattish bitchy"
"a",226105,0,0.75,"vicious venomous poisonous"
"a",226339,0.125,0.75,"venomed"
"a",226434,0,0.875,"vixenish"
"a",226535,0.222,0.778,"unmalicious"
"a",226618,0.875,0,"benignant benign"
"a",226891,0.5,0,"kindly"
"a",227003,0.25,0.625,"malign"
"a",227301,0.125,0.625,"cancerous"
"a",227507,0.75,0,"best"
"a",228025,0,0,"prizewinning champion"
"a",228173,0.75,0,"top-quality top-grade high-grade"
"a",228294,0.625,0,"world-class foremost first"
"a",228485,0,0,"sunday-go-to-meeting go-to-meeting"
"a",228645,0.5,0,"optimum optimal"
"a",228876,0.625,0,"primo"
"a",228967,0.375,0,"record-breaking"
"a",229130,0.25,0,"second-best"
"a",229227,0.375,0.125,"superfine"
"a",229371,0.25,0.625,"unsurpassed unexcelled unexceeded"
"a",229487,1,0,"unsurpassable"
"a",229630,0.25,0.75,"worst"
"a",229978,0.25,0.375,"bottom"
"a",230076,0.375,0.5,"lowest last-place last"
"a",230208,0.125,0.5,"pessimum pessimal"
"a",230335,0.875,0,"better"
"a",230843,0.5,0,"amended"
"a",230940,0.75,0,"finer"
"a",231103,0.5,0.25,"improved"
"a",231252,0,0.75,"worse"
"a",231591,0,0.25,"worsened"
"a",231761,0.875,0,"better"
"a",231963,0.5,0,"healthier fitter"
"a",232068,0.556,0.444,"worsened worse"
"a",232234,0.375,0,"bettering"
"a",232385,0.375,0.5,"meliorative amelioratory ameliorative ameliorating"
"a",232620,0,0,"amendatory"
"a",232754,0.625,0,"corrective"
"a",232986,0.125,0.375,"remedial"
"a",233151,0,0.25,"worsening"
"a",233263,0,0,"bicameral"
"a",233353,0,0,"unicameral"
"a",233442,0,0,"bidirectional"
"a",233635,0,0,"bifacial biface"
"a",233756,0,0,"duplex"
"a",233925,0,0,"two-way"
"a",234106,0,0,"unidirectional"
"a",234378,0,0,"one-way"
"a",234522,0,0,"simplex"
"a",234733,0,0,"unifacial"
"a",234872,0,0,"faced"
"a",235239,0.125,0,"baby-faced"
"a",235326,0.5,0,"bald-faced"
"a",235429,0,0.125,"featured"
"a",235571,0,0,"two-faced janus-faced"
"a",235731,0.5,0,"long-faced"
"a",235823,0,0,"round-faced moon-faced"
"a",235913,0,0,"pale-faced"
"a",235988,0.5,0,"pug-faced"
"a",236086,0.5,0,"sad-faced"
"a",236200,0.625,0,"sweet-faced"
"a",236338,0,0,"visaged"
"a",236483,0,0.5,"faceless"
"a",236652,0.125,0.5,"anonymous"
"a",236839,0,0,"bibbed"
"a",236922,0.125,0.25,"bibless"
"a",236989,0,0,"unilateral one-sided"
"a",237156,0,0,"one-party"
"a",237240,0,0,"multilateral many-sided"
"a",237788,0,0,"two-sided bilateral"
"a",237881,0.125,0,"deep-lobed"
"a",237965,0.375,0,"two-lobed"
"a",238037,0,0,"two-way two-part bipartite"
"a",238189,0,0,"joint"
"a",238310,0,0,"multipartite"
"a",238400,0,0,"quadrilateral four-sided"
"a",238490,0,0,"five-sided"
"a",238564,0,0,"six-sided"
"a",238636,0,0,"seven-sided"
"a",238712,0,0,"eight-sided"
"a",238788,0,0,"nine-sided"
"a",238862,0,0,"ten-sided"
"a",238934,0,0,"eleven-sided"
"a",239012,0,0,"twelve-sided"
"a",239090,0,0,"quadripartite four-party"
"a",239185,0,0,"tetramerous"
"a",239325,0,0,"three-cornered"
"a",239444,0,0,"three-lobed"
"a",239520,0,0,"four-lobed"
"a",239594,0,0.5,"five-lobed"
"a",239668,0,0,"many-lobed"
"a",239742,0.125,0,"palmately-lobed"
"a",239847,0,0,"trilateral triangular three-sided"
"a",240008,0,0,"tripartite three-way three-party"
"a",240197,0.125,0,"bimodal"
"a",240323,0,0,"unimodal"
"a",240417,0,0,"binaural biaural"
"a",240584,0.375,0,"two-eared"
"a",240655,0,0,"two-channel stereophonic stereo"
"a",240842,0,0,"monaural"
"a",241004,0,0,"one-eared"
